site_id,equipment_type,manufacturer,model,serial_number,installation_date,warranty_expiry,notes
adfe59d5-b65e-41cc-ac0b-319af4cebeda,Inverter,SMA,SMA SC-xxxCP-10,180351324,,,Station: 6 | Location: 11 | Power: 900kW
adfe59d5-b65e-41cc-ac0b-319af4cebeda,Inverter,SMA,SMA SC-xxxCP-10,180351329,,,Station: 6 | Location: 12 | Power: 900kW
adfe59d5-b65e-41cc-ac0b-319af4cebeda,Inverter,SMA,SMA SC-xxxCP-10,180351318,,,Station: 7 | Location: 13 | Power: 900kW
adfe59d5-b65e-41cc-ac0b-319af4cebeda,Inverter,SMA,SMA SC-xxxCP-10,180351328,,,Station: 7 | Location: 14 | Power: 900kW
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21537000010,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21537001228,,,Station: A | Location: A.2 | Power: 680kW
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21537000011,,,Station: B | Location: B.1 | Power: 680kW
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21536000314,,,Station: B | Location: B.2 | Power: 680kW
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21540000888,,,Station: C | Location: C.1 | Power: 680kW
ef861583-51d8-452e-8287-d992b268a718,Inverter,Schneider,Schneider Conext Core XC,U21542001823,,,Station: C | Location: C.2 | Power: 680kW
c9028bc5-0449-4fc0-a6b2-f5a736e7931f,Inverter,SMA,SMA SC-xxxCP-10,180800148,,,Station: 1 | Location: 1 | Power: 900kW | Inverters: 5
c9028bc5-0449-4fc0-a6b2-f5a736e7931f,Inverter,SMA,SMA SC-xxxCP-10,180800150,,,Station: 1 | Location: 2 | Power: 900kW
c9028bc5-0449-4fc0-a6b2-f5a736e7931f,Inverter,SMA,SMA SC-xxxCP-10,180351301,,,Station: 2 | Location: 3 | Power: 900kW
c9028bc5-0449-4fc0-a6b2-f5a736e7931f,Inverter,SMA,SMA SC-xxxCP-10,180800149,,,Station: 3 | Location: 4 | Power: 900kW
c9028bc5-0449-4fc0-a6b2-f5a736e7931f,Inverter,SMA,SMA SC-xxxCP-10,180800151,,,Station: 3 | Location: 5 | Power: 900kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340379,,,Station: 1 | Location: 1 | Power: 850kW | Inverters: 10
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340380,,,Station: 1 | Location: 2 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340381,,,Station: 2 | Location: 3 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340382,,,Station: 2 | Location: 4 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340383,,,Station: 3 | Location: 5 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340384,,,Station: 3 | Location: 6 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340385,,,Station: 4 | Location: 7 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340386,,,Station: 4 | Location: 8 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340388,,,Station: 5 | Location: 9 | Power: 850kW
2f9ceb4f-6f8e-4410-a59b-ec014e222c9b,Inverter,SMA,SMA SC-xxxCP-10,180340387,,,Station: 5 | Location: 10 | Power: 850kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,N21318000323,,,Location: 1 | Power: 680kW | Inverters: 11
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21313000696,,,Location: 2 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21438030007,,,Location: 3 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,N21317000197,,,Location: 4 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21437020020,,,Location: 5 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21439030007,,,Location: 6 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21437030006,,,Location: 7 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21438020002,,,Location: 8 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,U21438030008,,,Location: 9 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,Grange 10,,,Location: 10 | Power: 680kW
d778cfd6-23af-4569-acbc-0dc0cdfbed3a,Inverter,Schneider,Schneider Conext Core XC,Grange 11,,,Location: 11 | Power: 680kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804766,,,Station: 1 | Location: 1.1 | Power: 675kW | Inverters: 7
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804760,,,Station: 1 | Location: 1.2 | Power: 675kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804761,,,Station: 2 | Location: 2.1 | Power: 675kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804759,,,Station: 2 | Location: 2.2 | Power: 675kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804765,,,Station: 3 | Location: 3.1 | Power: 675kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804752,,,Station: 3 | Location: 3.2 | Power: 675kW
6ccb1622-cbbd-45c1-a721-520787f681c2,Inverter,Schneider,Schneider Xantrex GT,7804769,,,Station: 4 | Location: 4.1 | Power: 675kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21313000702,,,Station: 1 | Location: 1.1 | Power: 680kW | Inverters: 44
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030012,,,Station: 1 | Location: 1.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030011,,,Station: 2 | Location: 2.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020017,,,Station: 2 | Location: 2.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020016,,,Station: 3 | Location: 3.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020008,,,Station: 3 | Location: 3.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21312001170,,,Station: 4 | Location: 4.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020011,,,Station: 4 | Location: 4.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21428001094,,,Station: 5 | Location: 5.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21427000067,,,Station: 5 | Location: 5.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21436030011,,,Station: 6 | Location: 6.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020003,,,Station: 6 | Location: 6.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21429000983,,,Station: 7 | Location: 7.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21431000167,,,Station: 7 | Location: 7.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21436020020,,,Station: 8 | Location: 8.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21436020017,,,Station: 8 | Location: 8.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030017,,,Station: 9 | Location: 9.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020025,,,Station: 9 | Location: 9.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,N21318000403,,,Station: 10 | Location: 10.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21436020012,,,Station: 10 | Location: 10.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030004,,,Station: 11 | Location: 11.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020024,,,Station: 11 | Location: 11.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21313000700,,,Station: 12 | Location: 12.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21312000301,,,Station: 12 | Location: 12.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21438030011,,,Station: 13 | Location: 13.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21438020003,,,Station: 13 | Location: 13.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030013,,,Station: 14 | Location: 14.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,N21317000196,,,Station: 14 | Location: 14.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437030002,,,Station: 15 | Location: 15.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21436020011,,,Station: 15 | Location: 15.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21440030002,,,Station: 16 | Location: 16.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21433000503,,,Station: 16 | Location: 16.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21427000072,,,Station: 17 | Location: 17.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21427000077,,,Station: 17 | Location: 17.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020014,,,Station: 18 | Location: 18.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21312000302,,,Station: 18 | Location: 18.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21438020005,,,Station: 19 | Location: 19.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21312000299,,,Station: 19 | Location: 19.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020019,,,Station: 20 | Location: 20.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020001,,,Station: 20 | Location: 20.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21313000697,,,Station: 21 | Location: 21.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21314000953,,,Station: 21 | Location: 21.2 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21437020013,,,Station: 22 | Location: 22.1 | Power: 680kW
8ed93a20-1877-44fe-8432-229a7e296da6,Inverter,Schneider,Schneider Conext Core XC,U21312000306,,,Station: 22 | Location: 22.2 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 1,,,Location: 1 | Power: 680kW | Inverters: 17
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 2,,,Location: 2 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 3,,,Location: 3 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 4,,,Location: 4 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21438030004,,,Location: 5 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21438030001,,,Location: 6 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 7,,,Location: 7 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 8,,,Location: 8 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 9,,,Location: 9 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 10,,,Location: 10 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 11,,,Location: 11 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,Hall 12,,,Location: 12 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21310001044,,,Location: 13 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21439020009,,,Location: 14 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21435030005,,,Location: 15 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,N21311000028,,,Location: 16 | Power: 680kW
276246b7-eee0-4d80-87aa-1235fc985dc6,Inverter,Schneider,Schneider Conext Core XC,U21310001043,,,Location: 17 | Power: 680kW
a2b68f26-bacc-4106-a4c2-29ab429c022c,Inverter,SMA,SMA SC-xxxCP-10,180801057,,,Station: 1 | Location: 1.1 | Power: 1000kW | Inverters: 4
a2b68f26-bacc-4106-a4c2-29ab429c022c,Inverter,SMA,SMA SC-xxxCP-10,180801056,,,Station: 1 | Location: 1.2 | Power: 1000kW
a2b68f26-bacc-4106-a4c2-29ab429c022c,Inverter,SMA,SMA SC-xxxCP-10,180801059,,,Station: 2 | Location: 2.1 | Power: 1000kW
a2b68f26-bacc-4106-a4c2-29ab429c022c,Inverter,SMA,SMA SC-xxxCP-10,180801058,,,Station: 2 | Location: 2.2 | Power: 1000kW
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192682,,,Station: 1 | Location: 1 | Power: 800kW | Inverters: 6
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192680,,,Station: 1 | Location: 2 | Power: 800kW
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192684,,,Station: 2 | Location: 3 | Power: 800kW
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192685,,,Station: 2 | Location: 4 | Power: 800kW
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192681,,,Station: 3 | Location: 5 | Power: 800kW
ca54a62a-5394-4e2e-a8cb-1f89beebe990,Inverter,SMA,SMA SC-xxxCP-10,180192683,,,Station: 3 | Location: 6 | Power: 800kW
4540e226-f335-4a3f-9c7a-266fdaec5a42,Inverter,SMA,SMA SC-xxxCP-10,180191838,,,Station: 1 | Location: 1.1 | Power: 800kW | Inverters: 5
4540e226-f335-4a3f-9c7a-266fdaec5a42,Inverter,SMA,SMA SC-xxxCP-10,180191839,,,Station: 1 | Location: 2.1 | Power: 800kW
4540e226-f335-4a3f-9c7a-266fdaec5a42,Inverter,SMA,SMA SC-xxxCP-10,180191841,,,Station: 2 | Location: 2.2 | Power: 800kW
4540e226-f335-4a3f-9c7a-266fdaec5a42,Inverter,SMA,SMA SC-xxxCP-10,180191840,,,Station: 3 | Location: 3.1 | Power: 800kW
4540e226-f335-4a3f-9c7a-266fdaec5a42,Inverter,SMA,SMA SC-xxxCP-10,180191837,,,Station: 3 | Location: 3.2 | Power: 800kW
48c1723b-fd01-40bb-9d38-92b7057ec6a3,Inverter,Gamesa,Gamesa 630kw TL+,210003,,,Station: 1 | Location: 1 | Power: 630kW | Inverters: 5
48c1723b-fd01-40bb-9d38-92b7057ec6a3,Inverter,Gamesa,Gamesa 630kw TL+,210001,,,Station: 1 | Location: 2 | Power: 630kW
48c1723b-fd01-40bb-9d38-92b7057ec6a3,Inverter,Gamesa,Gamesa 630kw TL+,210002,,,Station: 2 | Location: 3 | Power: 630kW
48c1723b-fd01-40bb-9d38-92b7057ec6a3,Inverter,Gamesa,Gamesa 630kw TL+,210005,,,Station: 3 | Location: 4 | Power: 630kW
48c1723b-fd01-40bb-9d38-92b7057ec6a3,Inverter,Gamesa,Gamesa 630kw TL+,210004,,,Station: 3 | Location: 5 | Power: 630kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21424002919,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 34
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000669,,,Station: A | Location: A.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000253,,,Station: B | Location: B.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423000078,,,Station: B | Location: B.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21424001191,,,Station: C | Location: C.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21440020001,,,Station: C | Location: C.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426001653,,,Station: D | Location: D.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426002668,,,Station: D | Location: D.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423002419,,,Station: E | Location: E.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000248,,,Station: E | Location: E.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423001584,,,Station: F | Location: F.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422001696,,,Station: F | Location: F.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423000076,,,Station: G | Location: G.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422003889,,,Station: G | Location: G.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000008,,,Station: H | Location: H.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21425001611,,,Station: H | Location: H.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426001661,,,Station: I | Location: I.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426002667,,,Station: I | Location: I.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423001577,,,Station: J | Location: J.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000673,,,Station: J | Location: J.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422003440,,,Station: K | Location: K.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000672,,,Station: K | Location: K.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426001655,,,Station: L | Location: L.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426001656,,,Station: L | Location: L.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000251,,,Station: M | Location: M.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000666,,,Station: M | Location: M.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000007,,,Station: N | Location: N.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422001695,,,Station: N | Location: N.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422001691,,,Station: O | Location: O.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21426001660,,,Station: O | Location: O.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21421000254,,,Station: P | Location: P.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21423001583,,,Station: P | Location: P.2 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21422003442,,,Station: Q | Location: Q.1 | Power: 680kW
6e386ddf-c597-4858-9410-5107ea542426,Inverter,Schneider,Schneider Conext Core XC,U21425001240,,,Station: Q | Location: Q.2 | Power: 680kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191785,,,Station: 1 | Location: E1 | Power: 800kW | Inverters: 9
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191793,,,Station: 1 | Location: E2 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191794,,,Station: 2 | Location: E3 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191795,,,Station: 2 | Location: E4 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191791,,,Station: 3 | Location: E5 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191790,,,Station: 3 | Location: E6 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191784,,,Station: 4 | Location: E7 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191792,,,Station: 4 | Location: E8 | Power: 800kW
2c43f73e-1969-4e8c-9864-57d6df3ca97a,Inverter,SMA,SMA SC-xxxCP-10,180191796,,,Station: 5 | Location: E9 | Power: 800kW
4b0641c8-cce6-40b2-a331-6274b0cc3de2,Inverter,SMA,SMA SC-xxxCP-10,180350599,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 8
4b0641c8-cce6-40b2-a331-6274b0cc3de2,Inverter,SMA,SMA SC-xxxCP-10,180350600,,,Station: 1 | Location: 1.2 | Power: 900kW
